"Units","scenario","region","ghg","year","value"
"Gg","T_01_BAU","Global","HFC365mfc",2010,0.192314452
"Gg","T_01_BAU","Global","HFC365mfc",2015,0.373790729
"Gg","T_01_BAU","Global","HFC365mfc",2020,4.23871082
"Gg","T_01_BAU","Global","HFC365mfc",2025,4.71377784
"Gg","T_01_BAU","Global","HFC365mfc",2030,10.05953497
"Gg","T_01_BAU","Global","HFC365mfc",2035,10.50826405
"Gg","T_01_BAU","Global","HFC365mfc",2040,10.94309884
"Gg","T_01_BAU","Global","HFC365mfc",2045,11.39851121
"Gg","T_01_BAU","Global","HFC365mfc",2050,11.84605822
"Gg","T_01_BAU","Global","HFC365mfc",2055,12.29776459
"Gg","T_01_BAU","Global","HFC365mfc",2060,12.77735391
"Gg","T_01_BAU","Global","HFC365mfc",2065,13.23901971
"Gg","T_01_BAU","Global","HFC365mfc",2070,13.66203703
"Gg","T_01_BAU","Global","HFC365mfc",2075,14.03463737
"Gg","T_01_BAU","Global","HFC365mfc",2080,14.33093275
"Gg","T_01_BAU","Global","HFC365mfc",2085,14.54530185
"Gg","T_01_BAU","Global","HFC365mfc",2090,14.80935118
"Gg","T_01_BAU","Global","HFC365mfc",2095,15.05276752
"Gg","T_01_BAU","Global","HFC365mfc",2100,15.24220869
"Gg","T_01_BAU","Global","HFC43",1990,8.28955e-05
"Gg","T_01_BAU","Global","HFC43",2005,3.332058184
"Gg","T_01_BAU","Global","HFC43",2010,3.718575959
"Gg","T_01_BAU","Global","HFC43",2015,4.404877948
"Gg","T_01_BAU","Global","HFC43",2020,4.265714048
"Gg","T_01_BAU","Global","HFC43",2025,4.722861106
"Gg","T_01_BAU","Global","HFC43",2030,4.852159075
"Gg","T_01_BAU","Global","HFC43",2035,4.9479748
"Gg","T_01_BAU","Global","HFC43",2040,5.04838854
"Gg","T_01_BAU","Global","HFC43",2045,5.22022468
"Gg","T_01_BAU","Global","HFC43",2050,5.3765968
"Gg","T_01_BAU","Global","HFC43",2055,5.52162784
"Gg","T_01_BAU","Global","HFC43",2060,5.66826964
"Gg","T_01_BAU","Global","HFC43",2065,5.80084064
"Gg","T_01_BAU","Global","HFC43",2070,5.91649255
"Gg","T_01_BAU","Global","HFC43",2075,6.01625633
"Gg","T_01_BAU","Global","HFC43",2080,6.09921922
"Gg","T_01_BAU","Global","HFC43",2085,6.16518309
"Gg","T_01_BAU","Global","HFC43",2090,6.21752866
"Gg","T_01_BAU","Global","HFC43",2095,6.25445643
"Gg","T_01_BAU","Global","HFC43",2100,6.27231035
"Tg","T_01_BAU","Global","N2O",1990,2.30847519272052
"Tg","T_01_BAU","Global","N2O",2005,2.50853768463638
"Tg","T_01_BAU","Global","N2O",2010,2.52493661723501
"Tg","T_01_BAU","Global","N2O",2015,2.71132691572916
"Tg","T_01_BAU","Global","N2O",2020,2.61285397732355
"Tg","T_01_BAU","Global","N2O",2025,2.80637476156448
"Tg","T_01_BAU","Global","N2O",2030,2.86366318556547
"Tg","T_01_BAU","Global","N2O",2035,2.906439822
"Tg","T_01_BAU","Global","N2O",2040,2.94024841527288
"Tg","T_01_BAU","Global","N2O",2045,2.99667469435056
"Tg","T_01_BAU","Global","N2O",2050,3.04261428392819
"Tg","T_01_BAU","Global","N2O",2055,3.08381620879981
"Tg","T_01_BAU","Global","N2O",2060,3.11579023251615
"Tg","T_01_BAU","Global","N2O",2065,3.14841498951312
"Tg","T_01_BAU","Global","N2O",2070,3.18021174248819
"Tg","T_01_BAU","Global","N2O",2075,3.20300086304754
"Tg","T_01_BAU","Global","N2O",2080,3.20926712195979
"Tg","T_01_BAU","Global","N2O",2085,3.21325708419588
"Tg","T_01_BAU","Global","N2O",2090,3.21396478342791
"Tg","T_01_BAU","Global","N2O",2095,3.21350263604873
"Tg","T_01_BAU","Global","N2O",2100,3.21341790644727
"Tg","T_01_BAU","Global","N2O_AGR",1990,5.82368918243911
"Tg","T_01_BAU","Global","N2O_AGR",2005,6.59821143423272
"Tg","T_01_BAU","Global","N2O_AGR",2010,7.14760913905084
"Tg","T_01_BAU","Global","N2O_AGR",2015,7.45549658371977
"Tg","T_01_BAU","Global","N2O_AGR",2020,7.73301750518642
"Tg","T_01_BAU","Global","N2O_AGR",2025,8.34892210766836
"Tg","T_01_BAU","Global","N2O_AGR",2030,8.76353334650054
"Tg","T_01_BAU","Global","N2O_AGR",2035,9.13923344718605
"Tg","T_01_BAU","Global","N2O_AGR",2040,9.52553796688499
"Tg","T_01_BAU","Global","N2O_AGR",2045,10.06330636
"Tg","T_01_BAU","Global","N2O_AGR",2050,10.5701517415656
"Tg","T_01_BAU","Global","N2O_AGR",2055,10.9722959561652
"Tg","T_01_BAU","Global","N2O_AGR",2060,11.3073882134212
"Tg","T_01_BAU","Global","N2O_AGR",2065,11.6058532545109
"Tg","T_01_BAU","Global","N2O_AGR",2070,11.84330228
"Tg","T_01_BAU","Global","N2O_AGR",2075,12.0360517155985
"Tg","T_01_BAU","Global","N2O_AGR",2080,12.205051215413
"Tg","T_01_BAU","Global","N2O_AGR",2085,12.3428788654985
"Tg","T_01_BAU","Global","N2O_AGR",2090,12.4482151157731
"Tg","T_01_BAU","Global","N2O_AGR",2095,12.5204374324138
"Tg","T_01_BAU","Global","N2O_AGR",2100,12.5608019111998
"Tg","T_01_BAU","Global","N2O_AWB",1990,0.017846756
"Tg","T_01_BAU","Global","N2O_AWB",2005,0.079666727
"Tg","T_01_BAU","Global","N2O_AWB",2010,0.093539923
"Tg","T_01_BAU","Global","N2O_AWB",2015,0.105300404451265
"Tg","T_01_BAU","Global","N2O_AWB",2020,0.1122850515649
"Tg","T_01_BAU","Global","N2O_AWB",2025,0.117376430601719
"Tg","T_01_BAU","Global","N2O_AWB",2030,0.117422594022027
"Tg","T_01_BAU","Global","N2O_AWB",2035,0.118134120805469
"Tg","T_01_BAU","Global","N2O_AWB",2040,0.118282425834151
"Tg","T_01_BAU","Global","N2O_AWB",2045,0.117390807830345
"Tg","T_01_BAU","Global","N2O_AWB",2050,0.11520716005564
"Tg","T_01_BAU","Global","N2O_AWB",2055,0.111479890658047
"Tg","T_01_BAU","Global","N2O_AWB",2060,0.106564395209982
"Tg","T_01_BAU","Global","N2O_AWB",2065,0.100792220647718
"Tg","T_01_BAU","Global","N2O_AWB",2070,0.095940014
"Tg","T_01_BAU","Global","N2O_AWB",2075,0.095672632
"Tg","T_01_BAU","Global","N2O_AWB",2080,0.096267715
"Tg","T_01_BAU","Global","N2O_AWB",2085,0.098179004
"Tg","T_01_BAU","Global","N2O_AWB",2090,0.09972138
"Tg","T_01_BAU","Global","N2O_AWB",2095,0.100912968520731
"Tg","T_01_BAU","Global","N2O_AWB",2100,0.101776086191732
"Tg","T_01_BAU","Global","NH3",1990,13.6325964554654
"Tg","T_01_BAU","Global","NH3",2005,14.928719390384
"Tg","T_01_BAU","Global","NH3",2010,15.8784006136323
"Tg","T_01_BAU","Global","NH3",2015,16.8280265148908
"Tg","T_01_BAU","Global","NH3",2020,16.8984326538735
"Tg","T_01_BAU","Global","NH3",2025,17.381688053659
"Tg","T_01_BAU","Global","NH3",2030,17.85195064
"Tg","T_01_BAU","Global","NH3",2035,18.3151477666237
"Tg","T_01_BAU","Global","NH3",2040,18.71523814922
"Tg","T_01_BAU","Global","NH3",2045,19.0345126138475
"Tg","T_01_BAU","Global","NH3",2050,19.2285188328197
"Tg","T_01_BAU","Global","NH3",2055,19.3617861423295
"Tg","T_01_BAU","Global","NH3",2060,19.3650673449856
"Tg","T_01_BAU","Global","NH3",2065,19.3433348527451
"Tg","T_01_BAU","Global","NH3",2070,19.2967915214759
"Tg","T_01_BAU","Global","NH3",2075,19.2091599962141
"Tg","T_01_BAU","Global","NH3",2080,19.0401991286435
"Tg","T_01_BAU","Global","NH3",2085,18.8291391131041
"Tg","T_01_BAU","Global","NH3",2090,18.59851387
"Tg","T_01_BAU","Global","NH3",2095,18.365631272424
"Tg","T_01_BAU","Global","NH3",2100,18.1636094410687
"Tg","T_01_BAU","Global","NH3_AGR",1990,35.84202549
"Tg","T_01_BAU","Global","NH3_AGR",2005,39.3329561222276
"Tg","T_01_BAU","Global","NH3_AGR",2010,42.4814792959193
"Tg","T_01_BAU","Global","NH3_AGR",2015,44.2528309298803
"Tg","T_01_BAU","Global","NH3_AGR",2020,47.2152125449582
"Tg","T_01_BAU","Global","NH3_AGR",2025,51.4323161982031
"Tg","T_01_BAU","Global","NH3_AGR",2030,55.196546102055
"Tg","T_01_BAU","Global","NH3_AGR",2035,58.772688654019
"Tg","T_01_BAU","Global","NH3_AGR",2040,62.2276782774987
"Tg","T_01_BAU","Global","NH3_AGR",2045,65.6054150453133
"Tg","T_01_BAU","Global","NH3_AGR",2050,68.669129523838
"Tg","T_01_BAU","Global","NH3_AGR",2055,71.1866254885488
"Tg","T_01_BAU","Global","NH3_AGR",2060,73.3221650403404
"Tg","T_01_BAU","Global","NH3_AGR",2065,75.2538584011424
"Tg","T_01_BAU","Global","NH3_AGR",2070,76.894437393445
"Tg","T_01_BAU","Global","NH3_AGR",2075,78.2602506361773
"Tg","T_01_BAU","Global","NH3_AGR",2080,79.4171817967984
"Tg","T_01_BAU","Global","NH3_AGR",2085,80.3259315883929
"Tg","T_01_BAU","Global","NH3_AGR",2090,81.0023241157282
"Tg","T_01_BAU","Global","NH3_AGR",2095,81.4585759149158
"Tg","T_01_BAU","Global","NH3_AGR",2100,81.6927065845055
"Tg","T_01_BAU","Global","NH3_AWB",1990,0.603538401036474
"Tg","T_01_BAU","Global","NH3_AWB",2005,0.611490269
"Tg","T_01_BAU","Global","NH3_AWB",2010,0.713138130977167
"Tg","T_01_BAU","Global","NH3_AWB",2015,0.812705457667765
"Tg","T_01_BAU","Global","NH3_AWB",2020,0.819579719
"Tg","T_01_BAU","Global","NH3_AWB",2025,0.772985775416601
"Tg","T_01_BAU","Global","NH3_AWB",2030,0.730794071265604
"Tg","T_01_BAU","Global","NH3_AWB",2035,0.709271662001129
"Tg","T_01_BAU","Global","NH3_AWB",2040,0.700934084367015
"Tg","T_01_BAU","Global","NH3_AWB",2045,0.695986398930383
"Tg","T_01_BAU","Global","NH3_AWB",2050,0.685646951
"Tg","T_01_BAU","Global","NH3_AWB",2055,0.674042014927066
"Tg","T_01_BAU","Global","NH3_AWB",2060,0.654699317532957
"Tg","T_01_BAU","Global","NH3_AWB",2065,0.632816238500727
"Tg","T_01_BAU","Global","NH3_AWB",2070,0.613516900443434
"Tg","T_01_BAU","Global","NH3_AWB",2075,0.613430864747515
"Tg","T_01_BAU","Global","NH3_AWB",2080,0.616796473395256
"Tg","T_01_BAU","Global","NH3_AWB",2085,0.625761052126817
"Tg","T_01_BAU","Global","NH3_AWB",2090,0.632729551
"Tg","T_01_BAU","Global","NH3_AWB",2095,0.63763214
"Tg","T_01_BAU","Global","NH3_AWB",2100,0.639647593175438
"Tg","T_01_BAU","Global","NMVOC",1990,160.667418739741
"Tg","T_01_BAU","Global","NMVOC",2005,162.942669974211
"Tg","T_01_BAU","Global","NMVOC",2010,171.73488141621
"Tg","T_01_BAU","Global","NMVOC",2015,181.586036230627
"Tg","T_01_BAU","Global","NMVOC",2020,165.166533745013
"Tg","T_01_BAU","Global","NMVOC",2025,158.376047083993
"Tg","T_01_BAU","Global","NMVOC",2030,153.243003952569
"Tg","T_01_BAU","Global","NMVOC",2035,151.166899407457
"Tg","T_01_BAU","Global","NMVOC",2040,150.335060721403
"Tg","T_01_BAU","Global","NMVOC",2045,150.853300254108
"Tg","T_01_BAU","Global","NMVOC",2050,151.282231943005
"Tg","T_01_BAU","Global","NMVOC",2055,152.667303364449
"Tg","T_01_BAU","Global","NMVOC",2060,152.9967572725
"Tg","T_01_BAU","Global","NMVOC",2065,153.206946712363
"Tg","T_01_BAU","Global","NMVOC",2070,153.508466727664
"Tg","T_01_BAU","Global","NMVOC",2075,153.999081789479
"Tg","T_01_BAU","Global","NMVOC",2080,154.788555511227
"Tg","T_01_BAU","Global","NMVOC",2085,155.969888609634
"Tg","T_01_BAU","Global","NMVOC",2090,157.275915917318
"Tg","T_01_BAU","Global","NMVOC",2095,158.702790885499
"Tg","T_01_BAU","Global","NMVOC",2100,160.129950957864
"Tg","T_01_BAU","Global","NMVOC_AGR",1990,3.8023095729
"Tg","T_01_BAU","Global","NMVOC_AGR",2005,5.86789247360001
"Tg","T_01_BAU","Global","NMVOC_AGR",2010,7.1096899279
"Tg","T_01_BAU","Global","NMVOC_AGR",2015,7.47416950900001
"Tg","T_01_BAU","Global","NMVOC_AGR",2020,7.96864825983071
"Tg","T_01_BAU","Global","NMVOC_AGR",2025,8.70926302666888
"Tg","T_01_BAU","Global","NMVOC_AGR",2030,9.37886289033685
"Tg","T_01_BAU","Global","NMVOC_AGR",2035,9.96501413671085
"Tg","T_01_BAU","Global","NMVOC_AGR",2040,10.4965276270534
"Tg","T_01_BAU","Global","NMVOC_AGR",2045,10.9794032568551
"Tg","T_01_BAU","Global","NMVOC_AGR",2050,11.4234017088186
"Tg","T_01_BAU","Global","NMVOC_AGR",2055,11.812942971684
"Tg","T_01_BAU","Global","NMVOC_AGR",2060,12.1755521529738
"Tg","T_01_BAU","Global","NMVOC_AGR",2065,12.5035735641987
"Tg","T_01_BAU","Global","NMVOC_AGR",2070,12.7927855282062
"Tg","T_01_BAU","Global","NMVOC_AGR",2075,13.0325163532091
"Tg","T_01_BAU","Global","NMVOC_AGR",2080,13.2374481366569
"Tg","T_01_BAU","Global","NMVOC_AGR",2085,13.3967206490388
"Tg","T_01_BAU","Global","NMVOC_AGR",2090,13.5151132402149
"Tg","T_01_BAU","Global","NMVOC_AGR",2095,13.5978171488405
"Tg","T_01_BAU","Global","NMVOC_AGR",2100,13.6439770683954
"Tg","T_01_BAU","Global","NMVOC_AWB",1990,7.02363155705048
"Tg","T_01_BAU","Global","NMVOC_AWB",2005,7.12010821801271
"Tg","T_01_BAU","Global","NMVOC_AWB",2010,8.30317305141203
"Tg","T_01_BAU","Global","NMVOC_AWB",2015,9.44731212976792
"Tg","T_01_BAU","Global","NMVOC_AWB",2020,9.606151617
"Tg","T_01_BAU","Global","NMVOC_AWB",2025,9.19743198268675
"Tg","T_01_BAU","Global","NMVOC_AWB",2030,8.78368219423688
"Tg","T_01_BAU","Global","NMVOC_AWB",2035,8.585146741
"Tg","T_01_BAU","Global","NMVOC_AWB",2040,8.51462644749684
"Tg","T_01_BAU","Global","NMVOC_AWB",2045,8.46529527377368
"Tg","T_01_BAU","Global","NMVOC_AWB",2050,8.34086867803053
"Tg","T_01_BAU","Global","NMVOC_AWB",2055,8.19231759326869
"Tg","T_01_BAU","Global","NMVOC_AWB",2060,7.94093007738161
"Tg","T_01_BAU","Global","NMVOC_AWB",2065,7.65067140765467
"Tg","T_01_BAU","Global","NMVOC_AWB",2070,7.39282431415256
"Tg","T_01_BAU","Global","NMVOC_AWB",2075,7.382874813863
"Tg","T_01_BAU","Global","NMVOC_AWB",2080,7.421515076
"Tg","T_01_BAU","Global","NMVOC_AWB",2085,7.53846547615778
"Tg","T_01_BAU","Global","NMVOC_AWB",2090,7.63032526590377
"Tg","T_01_BAU","Global","NMVOC_AWB",2095,7.6965477615357
"Tg","T_01_BAU","Global","NMVOC_AWB",2100,7.7276071295941
"Tg","T_01_BAU","Global","NOx",1990,123.518886692763
"Tg","T_01_BAU","Global","NOx",2005,141.042854164793
"Tg","T_01_BAU","Global","NOx",2010,143.45138692061
"Tg","T_01_BAU","Global","NOx",2015,144.219271084573
"Tg","T_01_BAU","Global","NOx",2020,136.136143301759
"Tg","T_01_BAU","Global","NOx",2025,132.992334368741
"Tg","T_01_BAU","Global","NOx",2030,128.571737992144
"Tg","T_01_BAU","Global","NOx",2035,125.081621518487
"Tg","T_01_BAU","Global","NOx",2040,123.35990886893
"Tg","T_01_BAU","Global","NOx",2045,122.428598337258
"Tg","T_01_BAU","Global","NOx",2050,122.200412893722
"Tg","T_01_BAU","Global","NOx",2055,122.954239210013
"Tg","T_01_BAU","Global","NOx",2060,124.367066251494
"Tg","T_01_BAU","Global","NOx",2065,126.080617025355
"Tg","T_01_BAU","Global","NOx",2070,128.080760423996
"Tg","T_01_BAU","Global","NOx",2075,130.36995709821
"Tg","T_01_BAU","Global","NOx",2080,132.536764605315
"Tg","T_01_BAU","Global","NOx",2085,134.80799853946
"Tg","T_01_BAU","Global","NOx",2090,137.255170610635
"Tg","T_01_BAU","Global","NOx",2095,139.794411485486
"Tg","T_01_BAU","Global","NOx",2100,142.804610122833
"Tg","T_01_BAU","Global","NOx_AGR",1990,4.21693910478792
"Tg","T_01_BAU","Global","NOx_AGR",2005,4.50653007639305
"Tg","T_01_BAU","Global","NOx_AGR",2010,4.83915060630511
"Tg","T_01_BAU","Global","NOx_AGR",2015,5.175539512137
"Tg","T_01_BAU","Global","NOx_AGR",2020,5.46867925267342
"Tg","T_01_BAU","Global","NOx_AGR",2025,5.87555157535895
"Tg","T_01_BAU","Global","NOx_AGR",2030,6.25157509428873
"Tg","T_01_BAU","Global","NOx_AGR",2035,6.63620265188181
"Tg","T_01_BAU","Global","NOx_AGR",2040,7.02738691220099
"Tg","T_01_BAU","Global","NOx_AGR",2045,7.43035098953821
"Tg","T_01_BAU","Global","NOx_AGR",2050,7.80050280623748
"Tg","T_01_BAU","Global","NOx_AGR",2055,8.08723620676796
"Tg","T_01_BAU","Global","NOx_AGR",2060,8.31554061791597
"Tg","T_01_BAU","Global","NOx_AGR",2065,8.532047036
"Tg","T_01_BAU","Global","NOx_AGR",2070,8.71783836819724
"Tg","T_01_BAU","Global","NOx_AGR",2075,8.8728056079653
"Tg","T_01_BAU","Global","NOx_AGR",2080,9.00999114275984
"Tg","T_01_BAU","Global","NOx_AGR",2085,9.12178318323753
"Tg","T_01_BAU","Global","NOx_AGR",2090,9.20924951791805
"Tg","T_01_BAU","Global","NOx_AGR",2095,9.27245699932799
"Tg","T_01_BAU","Global","NOx_AGR",2100,9.309704037
"Tg","T_01_BAU","Global","NOx_AWB",1990,0.864980283
"Tg","T_01_BAU","Global","NOx_AWB",2005,0.876375476267976
"Tg","T_01_BAU","Global","NOx_AWB",2010,1.02205492719527
"Tg","T_01_BAU","Global","NOx_AWB",2015,1.1647528049047
"Tg","T_01_BAU","Global","NOx_AWB",2020,1.17460516258384
"Tg","T_01_BAU","Global","NOx_AWB",2025,1.10782766530722
"Tg","T_01_BAU","Global","NOx_AWB",2030,1.04735921180575
"Tg","T_01_BAU","Global","NOx_AWB",2035,1.01651396781795
"Tg","T_01_BAU","Global","NOx_AWB",2040,1.00456439309178
"Tg","T_01_BAU","Global","NOx_AWB",2045,0.997473685513529
"Tg","T_01_BAU","Global","NOx_AWB",2050,0.982655246828028
"Tg","T_01_BAU","Global","NOx_AWB",2055,0.966023311462092
"Tg","T_01_BAU","Global","NOx_AWB",2060,0.938301541275478
"Tg","T_01_BAU","Global","NOx_AWB",2065,0.906939442706087
"Tg","T_01_BAU","Global","NOx_AWB",2070,0.879279884653003
"Tg","T_01_BAU","Global","NOx_AWB",2075,0.879156732615735
"Tg","T_01_BAU","Global","NOx_AWB",2080,0.883980224385657
"Tg","T_01_BAU","Global","NOx_AWB",2085,0.896828007495343
"Tg","T_01_BAU","Global","NOx_AWB",2090,0.906815271529353
"Tg","T_01_BAU","Global","NOx_AWB",2095,0.913841444863841
"Tg","T_01_BAU","Global","NOx_AWB",2100,0.916729924159792
"Tg","T_01_BAU","Global","OC",1990,24.1467282486152
"Tg","T_01_BAU","Global","OC",2005,26.6581253993854
"Tg","T_01_BAU","Global","OC",2010,28.6949724196685
"Tg","T_01_BAU","Global","OC",2015,29.3489426407397
"Tg","T_01_BAU","Global","OC",2020,27.7512176289216
"Tg","T_01_BAU","Global","OC",2025,25.7524370502288
"Tg","T_01_BAU","Global","OC",2030,24.7222604374989
"Tg","T_01_BAU","Global","OC",2035,24.0130485395612
"Tg","T_01_BAU","Global","OC",2040,23.3462793926967
"Tg","T_01_BAU","Global","OC",2045,22.5574872131083
"Tg","T_01_BAU","Global","OC",2050,21.6457512536832
"Tg","T_01_BAU","Global","OC",2055,20.8736715684017
"Tg","T_01_BAU","Global","OC",2060,19.9819632825475
"Tg","T_01_BAU","Global","OC",2065,19.2741150179975
"Tg","T_01_BAU","Global","OC",2070,18.66981303
"Tg","T_01_BAU","Global","OC",2075,18.1660633138441
"Tg","T_01_BAU","Global","OC",2080,17.7368560313796
"Tg","T_01_BAU","Global","OC",2085,17.3712170695863
"Tg","T_01_BAU","Global","OC",2090,17.0813949247157
"Tg","T_01_BAU","Global","OC",2095,16.8551190517108
"Tg","T_01_BAU","Global","OC",2100,16.6894662971479
"Tg","T_01_BAU","Global","OC_AWB",1990,0.639695076669742
"Tg","T_01_BAU","Global","OC_AWB",2005,0.648123268226924
"Tg","T_01_BAU","Global","OC_AWB",2010,0.888521714332144
"Tg","T_01_BAU","Global","OC_AWB",2015,0.99541620100147
"Tg","T_01_BAU","Global","OC_AWB",2020,0.932363275106495
"Tg","T_01_BAU","Global","OC_AWB",2025,0.817732147185759
"Tg","T_01_BAU","Global","OC_AWB",2030,0.731799887
"Tg","T_01_BAU","Global","OC_AWB",2035,0.68621211345061
"Tg","T_01_BAU","Global","OC_AWB",2040,0.661068891130741
"Tg","T_01_BAU","Global","OC_AWB",2045,0.642508006857962
"Tg","T_01_BAU","Global","OC_AWB",2050,0.628293865530708
"Tg","T_01_BAU","Global","OC_AWB",2055,0.619212059
"Tg","T_01_BAU","Global","OC_AWB",2060,0.609044139921588
"Tg","T_01_BAU","Global","OC_AWB",2065,0.600524290735241
"Tg","T_01_BAU","Global","OC_AWB",2070,0.591813063599514
"Tg","T_01_BAU","Global","OC_AWB",2075,0.587787988
"Tg","T_01_BAU","Global","OC_AWB",2080,0.585505493066651
"Tg","T_01_BAU","Global","OC_AWB",2085,0.585987447476623
"Tg","T_01_BAU","Global","OC_AWB",2090,0.585333584423232
"Tg","T_01_BAU","Global","OC_AWB",2095,0.583642994589682
"Tg","T_01_BAU","Global","OC_AWB",2100,0.579937321159855
"Gg","T_01_BAU","Global","SF6",1990,2.7646554195
"Gg","T_01_BAU","Global","SF6",2005,2.574071493
"Gg","T_01_BAU","Global","SF6",2010,3.0635693356
"Gg","T_01_BAU","Global","SF6",2015,3.6045651991
"Gg","T_01_BAU","Global","SF6",2020,3.55847834736
"Gg","T_01_BAU","Global","SF6",2025,4.23824368522
"Gg","T_01_BAU","Global","SF6",2030,4.64831910739
"Gg","T_01_BAU","Global","SF6",2035,4.94094179054
"Gg","T_01_BAU","Global","SF6",2040,5.136823969
"Gg","T_01_BAU","Global","SF6",2045,5.59772637806
"Gg","T_01_BAU","Global","SF6",2050,6.00839884124
"Gg","T_01_BAU","Global","SF6",2055,6.431035348
"Gg","T_01_BAU","Global","SF6",2060,6.853177826
"Gg","T_01_BAU","Global","SF6",2065,7.254867246
"Gg","T_01_BAU","Global","SF6",2070,7.67176064301
"Gg","T_01_BAU","Global","SF6",2075,8.067357893
"Gg","T_01_BAU","Global","SF6",2080,8.41292399211
"Gg","T_01_BAU","Global","SF6",2085,8.725716611
"Gg","T_01_BAU","Global","SF6",2090,8.9954489912
"Gg","T_01_BAU","Global","SF6",2095,9.21720028948
"Gg","T_01_BAU","Global","SF6",2100,9.39060897903
"Tg","T_01_BAU","Global","SO2_1",1990,61.925286758705
"Tg","T_01_BAU","Global","SO2_1",2005,31.6929757
"Tg","T_01_BAU","Global","SO2_1",2010,21.059158759554
"Tg","T_01_BAU","Global","SO2_1",2015,14.4785544604443
"Tg","T_01_BAU","Global","SO2_1",2020,11.3540579414723
"Tg","T_01_BAU","Global","SO2_1",2025,9.15590394273975
"Tg","T_01_BAU","Global","SO2_1",2030,7.81166962430518
"Tg","T_01_BAU","Global","SO2_1",2035,6.83408840575318
"Tg","T_01_BAU","Global","SO2_1",2040,6.07856372545955
"Tg","T_01_BAU","Global","SO2_1",2045,5.50708234089811
"Tg","T_01_BAU","Global","SO2_1",2050,5.113082042
"Tg","T_01_BAU","Global","SO2_1",2055,4.774052644
"Tg","T_01_BAU","Global","SO2_1",2060,4.4708894674036
"Tg","T_01_BAU","Global","SO2_1",2065,4.23893144486946
"Tg","T_01_BAU","Global","SO2_1",2070,4.03410922692907
"Tg","T_01_BAU","Global","SO2_1",2075,3.82035755684554
"Tg","T_01_BAU","Global","SO2_1",2080,3.5941258636752
"Tg","T_01_BAU","Global","SO2_1",2085,3.42569260567354
"Tg","T_01_BAU","Global","SO2_1",2090,3.2554165102585
"Tg","T_01_BAU","Global","SO2_1",2095,3.11711342350232
"Tg","T_01_BAU","Global","SO2_1",2100,2.98379957821002
"Tg","T_01_BAU","Global","SO2_1_AWB",1990,0.013711848780182
"Tg","T_01_BAU","Global","SO2_1_AWB",2005,0.012663006420431
"Tg","T_01_BAU","Global","SO2_1_AWB",2010,0.015395969047561
"Tg","T_01_BAU","Global","SO2_1_AWB",2015,0.018450530356411
"Tg","T_01_BAU","Global","SO2_1_AWB",2020,0.017019552576953
"Tg","T_01_BAU","Global","SO2_1_AWB",2025,0.01261923003432
"Tg","T_01_BAU","Global","SO2_1_AWB",2030,0.011171707612817
"Tg","T_01_BAU","Global","SO2_1_AWB",2035,0.010438322566139
"Tg","T_01_BAU","Global","SO2_1_AWB",2040,0.010145222
"Tg","T_01_BAU","Global","SO2_1_AWB",2045,0.010004365
"Tg","T_01_BAU","Global","SO2_1_AWB",2050,0.00988653
"Tg","T_01_BAU","Global","SO2_1_AWB",2055,0.009765787
"Tg","T_01_BAU","Global","SO2_1_AWB",2060,0.009589971
"Tg","T_01_BAU","Global","SO2_1_AWB",2065,0.009674006
"Tg","T_01_BAU","Global","SO2_1_AWB",2070,0.009775498
"Tg","T_01_BAU","Global","SO2_1_AWB",2075,0.00985333
"Tg","T_01_BAU","Global","SO2_1_AWB",2080,0.00994177
"Tg","T_01_BAU","Global","SO2_1_AWB",2085,0.010026365731095
"Tg","T_01_BAU","Global","SO2_1_AWB",2090,0.010099794717548
"Tg","T_01_BAU","Global","SO2_1_AWB",2095,0.010152042196284
"Tg","T_01_BAU","Global","SO2_1_AWB",2100,0.010177961850854
"Tg","T_01_BAU","Global","SO2_2",1990,35.7859417310044
"Tg","T_01_BAU","Global","SO2_2",2005,57.9655204331315
"Tg","T_01_BAU","Global","SO2_2",2010,52.0214160805044
"Tg","T_01_BAU","Global","SO2_2",2015,42.6386408275087
"Tg","T_01_BAU","Global","SO2_2",2020,40.3136795459711
"Tg","T_01_BAU","Global","SO2_2",2025,38.1354701678118
"Tg","T_01_BAU","Global","SO2_2",2030,36.3247361097811
"Tg","T_01_BAU","Global","SO2_2",2035,35.0252149499384
"Tg","T_01_BAU","Global","SO2_2",2040,33.8279600155143
"Tg","T_01_BAU","Global","SO2_2",2045,32.6225589945402
"Tg","T_01_BAU","Global","SO2_2",2050,31.4830300812261
"Tg","T_01_BAU","Global","SO2_2",2055,30.443965745509
"Tg","T_01_BAU","Global","SO2_2",2060,29.3288754908392
"Tg","T_01_BAU","Global","SO2_2",2065,28.2393477600991
"Tg","T_01_BAU","Global","SO2_2",2070,27.2032393618065
"Tg","T_01_BAU","Global","SO2_2",2075,26.0621342723205
"Tg","T_01_BAU","Global","SO2_2",2080,24.400153164645
"Tg","T_01_BAU","Global","SO2_2",2085,22.9560046148813
"Tg","T_01_BAU","Global","SO2_2",2090,21.6602340762409
"Tg","T_01_BAU","Global","SO2_2",2095,20.4943546440437
"Tg","T_01_BAU","Global","SO2_2",2100,19.4651663686589
"Tg","T_01_BAU","Global","SO2_2_AWB",1990,0.021850089
"Tg","T_01_BAU","Global","SO2_2_AWB",2005,0.021607219
"Tg","T_01_BAU","Global","SO2_2_AWB",2010,0.025000692
