"Units","scenario","region","ghg","year","value"
"Gg","T_05_NDC_inc_LTS","Global","CF4",2045,4.133817133
"Gg","T_05_NDC_inc_LTS","Global","CF4",2050,3.996133332
"Gg","T_05_NDC_inc_LTS","Global","CF4",2055,3.865742992929
"Gg","T_05_NDC_inc_LTS","Global","CF4",2060,3.784076236
"Gg","T_05_NDC_inc_LTS","Global","CF4",2065,3.815983337
"Gg","T_05_NDC_inc_LTS","Global","CF4",2070,3.762116372
"Gg","T_05_NDC_inc_LTS","Global","CF4",2075,3.71407018
"Gg","T_05_NDC_inc_LTS","Global","CF4",2080,3.613198027317
"Gg","T_05_NDC_inc_LTS","Global","CF4",2085,3.464584222
"Gg","T_05_NDC_inc_LTS","Global","CF4",2090,3.286871224
"Gg","T_05_NDC_inc_LTS","Global","CF4",2095,3.113357228
"Gg","T_05_NDC_inc_LTS","Global","CF4",2100,2.930509511142
"Tg","T_05_NDC_inc_LTS","Global","CH4",1990,152.45017582489
"Tg","T_05_NDC_inc_LTS","Global","CH4",2005,160.076092455975
"Tg","T_05_NDC_inc_LTS","Global","CH4",2010,176.316845525066
"Tg","T_05_NDC_inc_LTS","Global","CH4",2015,181.029564630206
"Tg","T_05_NDC_inc_LTS","Global","CH4",2020,160.713293425415
"Tg","T_05_NDC_inc_LTS","Global","CH4",2025,161.409458396992
"Tg","T_05_NDC_inc_LTS","Global","CH4",2030,162.454611074974
"Tg","T_05_NDC_inc_LTS","Global","CH4",2035,140.517842221815
"Tg","T_05_NDC_inc_LTS","Global","CH4",2040,132.744310836761
"Tg","T_05_NDC_inc_LTS","Global","CH4",2045,127.748165794835
"Tg","T_05_NDC_inc_LTS","Global","CH4",2050,126.871841280993
"Tg","T_05_NDC_inc_LTS","Global","CH4",2055,125.042889921556
"Tg","T_05_NDC_inc_LTS","Global","CH4",2060,122.319096752226
"Tg","T_05_NDC_inc_LTS","Global","CH4",2065,116.953195802722
"Tg","T_05_NDC_inc_LTS","Global","CH4",2070,109.379135814781
"Tg","T_05_NDC_inc_LTS","Global","CH4",2075,101.275060409811
