"Units","scenario","region","ghg","year","value"
"Tg","T_02_CAT_crnt","Global","SO2_1_AWB",2085,0.010160642448492
"Tg","T_02_CAT_crnt","Global","SO2_1_AWB",2090,0.01029292
"Tg","T_02_CAT_crnt","Global","SO2_1_AWB",2095,0.010385732676512
"Tg","T_02_CAT_crnt","Global","SO2_1_AWB",2100,0.010447373106182
"Tg","T_02_CAT_crnt","Global","SO2_2",1990,35.7859417310044
"Tg","T_02_CAT_crnt","Global","SO2_2",2005,57.9655204330315
"Tg","T_02_CAT_crnt","Global","SO2_2",2010,52.0214160805044
"Tg","T_02_CAT_crnt","Global","SO2_2",2015,42.6386408275087
"Tg","T_02_CAT_crnt","Global","SO2_2",2020,40.31459888
"Tg","T_02_CAT_crnt","Global","SO2_2",2025,36.91072230733
"Tg","T_02_CAT_crnt","Global","SO2_2",2030,35.0559139026073
"Tg","T_02_CAT_crnt","Global","SO2_2",2035,32.999932710178
"Tg","T_02_CAT_crnt","Global","SO2_2",2040,31.12761641
"Tg","T_02_CAT_crnt","Global","SO2_2",2045,29.3489939911522
"Tg","T_02_CAT_crnt","Global","SO2_2",2050,27.7167323535751
"Tg","T_02_CAT_crnt","Global","SO2_2",2055,26.2000714514521
"Tg","T_02_CAT_crnt","Global","SO2_2",2060,24.7874133551422
"Tg","T_02_CAT_crnt","Global","SO2_2",2065,23.4626187631662
"Tg","T_02_CAT_crnt","Global","SO2_2",2070,22.2403217031081
"Tg","T_02_CAT_crnt","Global","SO2_2",2075,21.0302788952972
"Tg","T_02_CAT_crnt","Global","SO2_2",2080,19.5469919837118
"Tg","T_02_CAT_crnt","Global","SO2_2",2085,18.1914302807099
"Tg","T_02_CAT_crnt","Global","SO2_2",2090,16.9911736947583
"Tg","T_02_CAT_crnt","Global","SO2_2",2095,15.9331835797323
"Tg","T_02_CAT_crnt","Global","SO2_2",2100,15.0237218150901
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",1990,0.021850089
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2005,0.021607219
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2010,0.025000692
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2015,0.026801951444037
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2020,0.024815712
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2025,0.021383654460516
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2030,0.019044539111195
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2035,0.017676095287854
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2040,0.016583420451111
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2045,0.015621795890671
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2050,0.014894471931897
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2055,0.014077981618203
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2060,0.013880963378054
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2065,0.01368705
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2070,0.013646623388073
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2075,0.013595846004822
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2080,0.013551717009172
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2085,0.013513887374027
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2090,0.013445436
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2095,0.013352628791593
"Tg","T_02_CAT_crnt","Global","SO2_2_AWB",2100,0.013247532399253
"Tg","T_02_CAT_crnt","Global","SO2_3",1990,19.258445627927
"Tg","T_02_CAT_crnt","Global","SO2_3",2005,23.0532439326338
"Tg","T_02_CAT_crnt","Global","SO2_3",2010,23.4841039025816
"Tg","T_02_CAT_crnt","Global","SO2_3",2015,23.7033356486905
"Tg","T_02_CAT_crnt","Global","SO2_3",2020,21.3439934534553
"Tg","T_02_CAT_crnt","Global","SO2_3",2025,19.8899706668498
"Tg","T_02_CAT_crnt","Global","SO2_3",2030,18.0618801568412
"Tg","T_02_CAT_crnt","Global","SO2_3",2035,16.7942388893431
"Tg","T_02_CAT_crnt","Global","SO2_3",2040,16.08158893367
"Tg","T_02_CAT_crnt","Global","SO2_3",2045,15.6096419283019
"Tg","T_02_CAT_crnt","Global","SO2_3",2050,15.4145877360421
"Tg","T_02_CAT_crnt","Global","SO2_3",2055,15.2874272665917
"Tg","T_02_CAT_crnt","Global","SO2_3",2060,15.0850305727465
"Tg","T_02_CAT_crnt","Global","SO2_3",2065,14.8635137665367
"Tg","T_02_CAT_crnt","Global","SO2_3",2070,14.6453222294913
"Tg","T_02_CAT_crnt","Global","SO2_3",2075,14.4286693625512
"Tg","T_02_CAT_crnt","Global","SO2_3",2080,14.181298238619
"Tg","T_02_CAT_crnt","Global","SO2_3",2085,13.9107758183097
"Tg","T_02_CAT_crnt","Global","SO2_3",2090,13.6008016417938
"Tg","T_02_CAT_crnt","Global","SO2_3",2095,13.270072593544
"Tg","T_02_CAT_crnt","Global","SO2_3",2100,12.9104467300641
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",1990,0.054191433
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2005,0.056084519
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2010,0.064625518
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2015,0.073174937
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2020,0.079850663
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2025,0.084039907
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2030,0.083601891
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2035,0.083953861
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2040,0.083484942
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2045,0.082005616
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2050,0.080064469
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2055,0.078233894
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2060,0.074432592
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2065,0.070275862
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2070,0.066675089
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2075,0.066584432
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2080,0.067029113
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2085,0.068427654
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2090,0.069526166
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2095,0.070450032
"Tg","T_02_CAT_crnt","Global","SO2_3_AWB",2100,0.070837301
"Tg","T_02_CAT_crnt","Global","SO2_4",1990,13.1182909899093
"Tg","T_02_CAT_crnt","Global","SO2_4",2005,5.246482151
"Tg","T_02_CAT_crnt","Global","SO2_4",2010,5.49928747290331
"Tg","T_02_CAT_crnt","Global","SO2_4",2015,5.34514726679866
"Tg","T_02_CAT_crnt","Global","SO2_4",2020,4.17026053328043
"Tg","T_02_CAT_crnt","Global","SO2_4",2025,3.44998325402882
"Tg","T_02_CAT_crnt","Global","SO2_4",2030,2.98824665980507
"Tg","T_02_CAT_crnt","Global","SO2_4",2035,2.52916320689269
"Tg","T_02_CAT_crnt","Global","SO2_4",2040,2.25118361523934
"Tg","T_02_CAT_crnt","Global","SO2_4",2045,2.03283699651313
"Tg","T_02_CAT_crnt","Global","SO2_4",2050,1.8873612
"Tg","T_02_CAT_crnt","Global","SO2_4",2055,1.76664530247895
"Tg","T_02_CAT_crnt","Global","SO2_4",2060,1.65463214754143
"Tg","T_02_CAT_crnt","Global","SO2_4",2065,1.55689722555145
"Tg","T_02_CAT_crnt","Global","SO2_4",2070,1.466347930276
"Tg","T_02_CAT_crnt","Global","SO2_4",2075,1.38657822153921
"Tg","T_02_CAT_crnt","Global","SO2_4",2080,1.31677242967931
"Tg","T_02_CAT_crnt","Global","SO2_4",2085,1.24407664432359
"Tg","T_02_CAT_crnt","Global","SO2_4",2090,1.17474891045964
"Tg","T_02_CAT_crnt","Global","SO2_4",2095,1.1134370522042
"Tg","T_02_CAT_crnt","Global","SO2_4",2100,1.05531578026209
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",1990,0.02149794
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2005,0.022362337991833
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2010,0.026431816
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2015,0.031380016763608
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2020,0.029388626
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2025,0.021101602
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2030,0.016679926193407
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2035,0.013965360515095
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2040,0.0133499040156
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2045,0.013857249391747
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2050,0.014362994199476
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2055,0.014875084
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2060,0.01530777329323
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2065,0.015715003425331
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2070,0.015956626
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2075,0.016296508
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2080,0.016664254507042
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2085,0.016978398767444
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2090,0.017175463137546
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2095,0.017275721159586
"Tg","T_02_CAT_crnt","Global","SO2_4_AWB",2100,0.017286999233347
