"Units","scenario","region","GHG","year","value"
"Gg","T_03_CAT_cont","Global","CF4",2090,3.257664351
"Gg","T_03_CAT_cont","Global","CF4",2095,3.032688349
"Gg","T_03_CAT_cont","Global","CF4",2100,2.773153916
"Tg","T_03_CAT_cont","Global","CH4",1990,152.45017582479
"Tg","T_03_CAT_cont","Global","CH4",2005,160.076092455875
"Tg","T_03_CAT_cont","Global","CH4",2010,176.316845525066
"Tg","T_03_CAT_cont","Global","CH4",2015,181.029564630206
"Tg","T_03_CAT_cont","Global","CH4",2020,160.713120080622
"Tg","T_03_CAT_cont","Global","CH4",2025,165.12230464057
"Tg","T_03_CAT_cont","Global","CH4",2030,169.301328419111
"Tg","T_03_CAT_cont","Global","CH4",2035,157.003494608351
"Tg","T_03_CAT_cont","Global","CH4",2040,150.297723885386
"Tg","T_03_CAT_cont","Global","CH4",2045,150.232097404849
"Tg","T_03_CAT_cont","Global","CH4",2050,148.794934268418
"Tg","T_03_CAT_cont","Global","CH4",2055,144.288773746543
"Tg","T_03_CAT_cont","Global","CH4",2060,137.01946418226
"Tg","T_03_CAT_cont","Global","CH4",2065,127.957372878316
"Tg","T_03_CAT_cont","Global","CH4",2070,116.5072557052
"Tg","T_03_CAT_cont","Global","CH4",2075,106.145606315891
"Tg","T_03_CAT_cont","Global","CH4",2080,97.93851978
"Tg","T_03_CAT_cont","Global","CH4",2085,89.8201298248164
"Tg","T_03_CAT_cont","Global","CH4",2090,82.552723701988
"Tg","T_03_CAT_cont","Global","CH4",2095,76.3294673154668
"Tg","T_03_CAT_cont","Global","CH4",2100,70.7525084445259
"Tg","T_03_CAT_cont","Global","CH4_AGR",1990,119.829984420546
"Tg","T_03_CAT_cont","Global","CH4_AGR",2005,130.391523952621
"Tg","T_03_CAT_cont","Global","CH4_AGR",2010,132.579883683515
"Tg","T_03_CAT_cont","Global","CH4_AGR",2015,134.435540403393
"Tg","T_03_CAT_cont","Global","CH4_AGR",2020,137.782601547078
"Tg","T_03_CAT_cont","Global","CH4_AGR",2025,147.858519956885
"Tg","T_03_CAT_cont","Global","CH4_AGR",2030,159.577617652836
"Tg","T_03_CAT_cont","Global","CH4_AGR",2035,169.838019782964
"Tg","T_03_CAT_cont","Global","CH4_AGR",2040,179.069764806033
"Tg","T_03_CAT_cont","Global","CH4_AGR",2045,189.07569926807
"Tg","T_03_CAT_cont","Global","CH4_AGR",2050,199.200944820686
