"Units","scenario","region","GHG","year","value"
"Tg","T_06_NDC_cont","Global","CH4_AGR",2035,163.385877752904
"Tg","T_06_NDC_cont","Global","CH4_AGR",2040,172.325464087527
"Tg","T_06_NDC_cont","Global","CH4_AGR",2045,182.207189661332
"Tg","T_06_NDC_cont","Global","CH4_AGR",2050,192.39491051191
"Tg","T_06_NDC_cont","Global","CH4_AGR",2055,202.210564385207
"Tg","T_06_NDC_cont","Global","CH4_AGR",2060,211.101309308475
"Tg","T_06_NDC_cont","Global","CH4_AGR",2065,220.010114663173
"Tg","T_06_NDC_cont","Global","CH4_AGR",2070,228.016359023602
"Tg","T_06_NDC_cont","Global","CH4_AGR",2075,235.271882935746
"Tg","T_06_NDC_cont","Global","CH4_AGR",2080,241.699942352679
"Tg","T_06_NDC_cont","Global","CH4_AGR",2085,246.784551063125
"Tg","T_06_NDC_cont","Global","CH4_AGR",2090,250.970112959495
"Tg","T_06_NDC_cont","Global","CH4_AGR",2095,254.296554985104
"Tg","T_06_NDC_cont","Global","CH4_AGR",2100,256.636760381239
"Tg","T_06_NDC_cont","Global","CH4_AWB",1990,0.946430051534659
"Tg","T_06_NDC_cont","Global","CH4_AWB",2005,4.3231617448371
"Tg","T_06_NDC_cont","Global","CH4_AWB",2010,5.0401259774758
"Tg","T_06_NDC_cont","Global","CH4_AWB",2015,5.71501020474712
"Tg","T_06_NDC_cont","Global","CH4_AWB",2020,6.26400157204493
"Tg","T_06_NDC_cont","Global","CH4_AWB",2025,6.71917243768579
"Tg","T_06_NDC_cont","Global","CH4_AWB",2030,6.83915192778408
"Tg","T_06_NDC_cont","Global","CH4_AWB",2035,6.69656389393712
"Tg","T_06_NDC_cont","Global","CH4_AWB",2040,6.62199109413606
"Tg","T_06_NDC_cont","Global","CH4_AWB",2045,6.52765819674645
"Tg","T_06_NDC_cont","Global","CH4_AWB",2050,6.44277107414115
"Tg","T_06_NDC_cont","Global","CH4_AWB",2055,6.18262651431345
"Tg","T_06_NDC_cont","Global","CH4_AWB",2060,5.82668942126074
